id,Age,Gender,Income,Education,FamilyStatus,CurrentCar,AgeOfCurrentCar,MunicipalityType,FuturePurchase
117870,29,Male,23000.3333333333,College,Single,Purchased as used,2006,Urban,Used
133640,30,Male,46500.5,College,Single,Purchased as a new,2006,Urban,Used
258883,31,Female,20000.3333333333,College,Single,Purchased as used,2005,Urban,Used
70690,34,Male,26667,College,Single,Purchased as used,2005,Urban,Used
141607,46,Male,34500.5,College,Single,Purchased as a new,2005,Urban,Used
307344,26,Female,46500.5,College,Single,Purchased as used,2004,Urban,Used
159558,30,Male,22500.5,College,Single,Purchased as used,2004,Urban,Used
195654,23,Female,26667,College,Single,Purchased as used,2003,Urban,Used
175921,25,Female,31000.3333333333,College,Single,Purchased as used,2003,Urban,Used
183911,28,Female,33001,College,Single,Purchased as used,2003,Urban,Used
272962,29,Female,19500.5,College,Single,Purchased as a new,2003,Urban,Used
188088,33,Female,35666.6666666667,College,Single,Purchased as a new,2003,Urban,Used
195721,34,Male,27001,College,Single,Purchased as used,2003,Urban,Used
154130,27,Male,33001,College,Single,Purchased as used,2003,Urban,Used
141273,33,Male,35666.6666666667,College,Single,Purchased as used,2003,Urban,Used
131474,33,Male,53500,College,Single,Purchased as used,2003,Urban,Used
187829,24,Male,7800.2,College,Single,Purchased as used,2002.5,Urban,Used
184049,30,Male,23000.3333333333,College,Single,Purchased as used,2002.5,Urban,Used
307240,24,Female,18001,College,Single,Purchased as used,2002,Rural,Used
251747,36,Female,22500.5,College,Single,Purchased as used,2002,Urban,Used
307196,45,Female,27001,College,Single,Purchased as used,2002,Urban,Used
60185,31,Female,26000.5,College,Single,Purchased as used,2001,Urban,Used
306765,32,Male,13000.3333333333,College,Single,Purchased as used,2001,Urban,Used
118203,35,Male,18001,College,Single,Purchased as used,2001,Rural,Used
306760,21,Female,80001,College,Single,Purchased as used,2000.5,Urban,Used
260606,23,Female,13500.5,College,Single,Purchased as used,2000,Urban,Used
310636,35,Male,30000.5,College,Single,Purchased as used,2000,Urban,Used
76121,23,Male,40000.5,College,Single,Purchased as used,2000,Urban,Used
258971,25,Male,16500.5,College,Single,Purchased as used,1999,Urban,Used
177785,27,Female,7001,College,Single,Purchased as used,1998,Urban,Used
193703,24,Female,27001,College,Single,Purchased as used,1998,Urban,Used
306884,47,Male,40000.5,College,Single,Purchased as used,1998,Urban,Used
136546,33,Male,45001,College,Single,Purchased as a new,1998,Urban,Used
163098,24,Female,3500.5,College,Single,Purchased as used,1997,Rural,Used
33204,34,Male,34500.5,College,Single,Purchased as used,1997,Urban,Used
63839,32,Male,39001,College,Single,Purchased as used,1997,Rural,Used
32985,33,Female,26000.5,College,Single,Purchased as a new,1996.5,Urban,Used
60181,26,Male,26750,College,Single,Purchased as used,1996.5,Urban,Used
39244,38,Male,26000.5,College,Single,Purchased as a new,1996.5,Urban,Used
224538,23,Female,26750,College,Single,Purchased as used,1996,Rural,Used
141093,30,Female,39001,College,Single,Purchased as used,1996,Rural,Used
307236,25,Male,26000.5,College,Single,Purchased as used,1996,Urban,Used
267440,29,Male,30000.5,College,Single,Purchased as used,1996,Urban,Used
188523,31,Male,31000.3333333333,College,Single,Purchased as used,1996,Urban,Used
184271,25,Male,34500.5,College,Single,Purchased as used,1996,Urban,Used
276849,26,Male,1750.25,College,Single,Purchased as used,1995,Rural,Used
267432,33,Male,30000.5,College,Single,Purchased as used,1995,Urban,Used
307211,23,Male,26000.5,College,Single,Purchased as a new,1993.66666666667,Rural,Used
258794,38,Female,9000.33333333333,College,Single,Purchased as used,1993,Urban,Used
177934,37,Female,30000.5,College,Single,Purchased as used,1993,Urban,Used
224431,27,Female,23000.3333333333,College,Single,Purchased as used,1992.5,Rural,Used
153747,41,Female,33001,College,Single,Purchased as used,1992,Urban,Used
168325,28,Male,40000.5,College,Single,Purchased as used,1991,Urban,Used
176035,24,Male,16500.5,College,Single,Purchased as a new,1991,Urban,Used
184116,30,Female,26000.5,College,Single,Purchased as used,1990,Urban,Used
188370,24,Female,33001,College,Single,Purchased as used,1990,Urban,Used
223627,25,Female,7001,College,Single,Purchased as used,1989,Rural,Used
63010,33,Female,33001,College,Single,Purchased as used,1989,Urban,Used
159149,26,Male,30000.5,College,Single,Purchased as used,1989,Urban,Used
31102,30,Female,30000.5,College,Single,Purchased as used,1987,Urban,Used
154525,29,Female,22001,College,Single,Purchased as a new,1987,Urban,Used
132130,32,Male,23250.25,College,Single,Purchased as used,1987,Urban,Used
150784,31,Male,34500.5,College,Single,Purchased as used,1987,Urban,Used
42881,45,Male,52001,College,Single,Purchased as used,1987,Urban,Used
162027,25,Male,14501,College,Single,Purchased as a new,1987,Urban,Used
165993,28,Female,7001,College,Single,Purchased as used,1986,Urban,Used
286857,28,Female,45001,College,Single,Purchased as used,1985,Urban,Used
176138,28,Female,9000.5,Unfinished university,Single,Purchased as a new,2010,Urban,Used
131513,32,Female,33001,Unfinished university,Single,Purchased as a new,2008,Urban,Used
118339,31,Male,27001,Unfinished university,Single,Purchased as a new,2008,Urban,Used
252356,24,Female,31000.3333333333,Unfinished university,Single,Purchased as used,2007,Urban,Used
72160,28,Female,14501,Unfinished university,Single,Purchased as a new,2004,Urban,Used
141442,31,Male,34500.5,Unfinished university,Single,Purchased as used,2004,Urban,Used
144886,23,Female,14501,Unfinished university,Single,Purchased as used,2003,Urban,Used
284253,31,Female,35666.6666666667,Unfinished university,Single,Purchased as used,2003,Urban,Used
159202,25,Female,52001,Unfinished university,Single,Purchased as used,2003,Urban,Used
224588,28,Male,16500.5,Unfinished university,Single,Purchased as used,2003,Urban,Used
131516,31,Female,27001,Unfinished university,Single,Purchased as used,2002,Urban,Used
118461,28,Male,31000.3333333333,Unfinished university,Single,Purchased as used,2002,Urban,Used
118104,26,Female,35666.6666666667,Unfinished university,Single,Purchased as used,2001.5,Urban,Used
141428,30,Female,34500.5,Unfinished university,Single,Purchased as used,2001,Urban,Used
117871,29,Male,31000.3333333333,Unfinished university,Single,Purchased as used,2000,Rural,Used
258905,25,Female,26000.5,Unfinished university,Single,Purchased as used,1999.5,Rural,Used
150394,27,Male,20000.3333333333,Unfinished university,Single,Purchased as used,1999,Urban,Used
141689,33,Male,53500,Unfinished university,Single,Purchased as used,1999,Urban,Used
165220,28,Female,22500.5,Unfinished university,Single,Purchased as used,1998,Urban,Used
306862,30,Male,35666.6666666667,Unfinished university,Single,Purchased as used,1997.5,Urban,Used
166906,31,Male,26000.5,Unfinished university,Single,Purchased as used,1997,Rural,Used
144714,26,Male,18001,Unfinished university,Single,Purchased as used,1996,Rural,Used
188381,28,Male,35666.6666666667,Unfinished university,Single,Purchased as used,1995,Urban,Used
193406,29,Male,52001,Unfinished university,Single,Purchased as a new,1994,Urban,Used
141679,25,Male,33001,Unfinished university,Single,Purchased as used,1990,Urban,Used
123052,32,Male,23000.3333333333,Unfinished university,Single,Purchased as used,1988,Rural,Used
157244,28,Female,20000.3333333333,Unfinished university,Single,Purchased as used,1986,Rural,Used
145999,35,Male,52001,Unfinished university,Single,Purchased as used,1986,Urban,Used
307535,22,Female,45001,High school,Single,Purchased as a new,2011,Urban,Used
159508,20,Female,18001,High school,Single,Purchased as used,2010,Urban,Used
131829,30,Male,22500.5,High school,Single,Purchased as a new,2010,Urban,Used
307520,21,Male,53500,High school,Single,Purchased as a new,2010,Urban,Used
310843,19,Female,30000.5,High school,Single,Purchased as a new,2009,Urban,Used
306580,21,Male,34500.5,High school,Single,Purchased as used,2008,Urban,Used
175845,27,Male,35666.6666666667,High school,Single,Purchased as used,2008,Urban,Used
306752,19,Female,30000.5,High school,Single,Purchased as used,2007,Urban,Used
153823,23,Female,22001,High school,Single,Purchased as used,2006,Urban,Used
246039,30,Female,22500.5,High school,Single,Purchased as used,2006,Rural,Used
37243,24,Male,40000.5,High school,Single,Purchased as a new,2006,Urban,Used
163994,22,Female,26000.5,High school,Single,Purchased as used,2005,Urban,Used
307418,23,Female,26667,High school,Single,Purchased as used,2005,Urban,Used
258986,20,Male,9000.33333333333,High school,Single,Purchased as a new,2005,Rural,Used
199995,23,Male,19500.5,High school,Single,Purchased as a new,2005,Urban,Used
306424,20,Male,53500,High school,Single,Purchased as a new,2005,Urban,Used
118113,32,Female,26667,High school,Single,Purchased as used,2004.5,Urban,Used
259289,19,Female,60001,High school,Single,Purchased as used,2004.5,Urban,Used
307029,31,Female,30000.5,High school,Single,Purchased as used,2004,Rural,Used
153803,23,Female,31000.3333333333,High school,Single,Purchased as used,2004,Urban,Used
261059,24,Female,39001,High school,Single,Purchased as a new,2004,Rural,Used
273649,26,Male,22001,High school,Single,Purchased as used,2004,Urban,Used
252368,20,Male,27001,High school,Single,Purchased as used,2004,Urban,Used
195738,26,Male,30000.5,High school,Single,Purchased as used,2004,Urban,Used
188467,23,Male,35666.6666666667,High school,Single,Purchased as used,2004,Urban,Used
307131,30,Male,40000.5,High school,Single,Purchased as used,2004,Urban,Used
144737,23,Male,30000.5,High school,Single,Purchased as a new,2004,Urban,Used
176167,24,Female,31000.3333333333,High school,Single,Purchased as used,2003,Urban,Used
306640,22,Female,31000.3333333333,High school,Single,Purchased as used,2003,Rural,Used
271989,20,Female,53500,High school,Single,Purchased as used,2003,Urban,Used
274303,26,Female,60001,High school,Single,Purchased as used,2003,Urban,Used
277398,22,Male,7001,High school,Single,Purchased as used,2003,Urban,Used
154073,28,Male,20000.3333333333,High school,Single,Purchased as used,2003,Urban,Used
136512,29,Male,26750,High school,Single,Purchased as used,2003,Urban,Used
163277,20,Male,33001,High school,Single,Purchased as used,2003,Urban,Used
37022,25,Male,34500.5,High school,Single,Purchased as used,2003,Rural,Used
193467,29,Male,39001,High school,Single,Purchased as used,2003,Urban,Used
176071,20,Male,46500.5,High school,Single,Purchased as used,2003,Urban,Used
118884,22,Male,9001,High school,Single,Purchased as used,2002.5,Urban,Used
224595,23,Female,16500.5,High school,Single,Purchased as used,2002,Urban,Used
158789,29,Female,19500.5,High school,Single,Purchased as used,2002,Urban,Used
133719,23,Female,26667,High school,Single,Purchased as used,2002,Urban,Used
150529,24,Female,26750,High school,Single,Purchased as used,2002,Urban,Used
187926,23,Female,30000.5,High school,Single,Purchased as used,2002,Rural,Used
188253,20,Female,30000.5,High school,Single,Purchased as used,2002,Urban,Used
188056,29,Female,35666.6666666667,High school,Single,Purchased as used,2002,Urban,Used
276990,26,Female,35666.6666666667,High school,Single,Purchased as used,2002,Urban,Used
306668,35,Female,69001,High school,Single,Purchased as used,2002,Urban,Used
159939,22,Female,69001,High school,Single,Purchased as used,2002,Rural,Used
153841,30,Male,9000.5,High school,Single,Purchased as used,2002,Rural,Used
156920,25,Male,14501,High school,Single,Purchased as used,2002,Urban,Used
278811,33,Male,20000.3333333333,High school,Single,Purchased as used,2002,Urban,Used
178267,25,Male,22500.5,High school,Single,Purchased as used,2002,Urban,Used
195718,30,Male,23000.3333333333,High school,Single,Purchased as used,2002,Urban,Used
163317,24,Male,26667,High school,Single,Purchased as used,2002,Urban,Used
188503,25,Male,30000.5,High school,Single,Purchased as used,2002,Urban,Used
33532,38,Male,33001,High school,Single,Purchased as used,2002,Urban,Used
49206,28,Male,45001,High school,Single,Purchased as used,2002,Rural,Used
136646,37,Male,45001,High school,Single,Purchased as used,2002,Urban,Used
58214,41,Male,46500.5,High school,Single,Purchased as used,2002,Rural,Used
276787,25,Male,46500.5,High school,Single,Purchased as used,2002,Rural,Used
306936,38,Male,69001,High school,Single,Purchased as used,2002,Urban,Used
157184,26,Male,107000,High school,Single,Purchased as used,2001.5,Urban,Used
234657,22,Female,22500.5,High school,Single,Purchased as used,2001,Urban,Used
131854,27,Female,40000.5,High school,Single,Purchased as used,2001,Urban,Used
251771,21,Female,40000.5,High school,Single,Purchased as used,2001,Urban,Used
260767,22,Male,7001,High school,Single,Purchased as used,2001,Urban,Used
306414,24,Male,30000.5,High school,Single,Purchased as used,2001,Urban,Used
150889,23,Male,30000.5,High school,Single,Purchased as used,2001,Urban,Used
131433,35,Male,34500.5,High school,Single,Purchased as used,2001,Urban,Used
306627,21,Male,69001,High school,Single,Purchased as used,2001,Urban,Used
310753,28,Female,11000.5,High school,Single,Purchased as used,2000,Urban,Used
273574,22,Female,19500.5,High school,Single,Purchased as used,2000,Urban,Used
131630,25,Female,22001,High school,Single,Purchased as used,2000,Urban,Used
245892,20,Female,22001,High school,Single,Purchased as used,2000,Rural,Used
306461,26,Female,23000.3333333333,High school,Single,Purchased as used,2000,Rural,Used
159209,21,Female,26000.5,High school,Single,Purchased as used,2000,Rural,Used
307106,24,Female,27001,High school,Single,Purchased as used,2000,Urban,Used
259118,22,Female,33001,High school,Single,Purchased as used,2000,Urban,Used
133909,25,Female,34500.5,High school,Single,Purchased as used,2000,Urban,Used
162735,24,Female,34500.5,High school,Single,Purchased as used,2000,Urban,Used
118071,27,Female,45001,High school,Single,Purchased as used,2000,Urban,Used
251642,26,Male,23000.3333333333,High school,Single,Purchased as used,2000,Urban,Used
42884,35,Male,26667,High school,Single,Purchased as used,2000,Urban,Used
307028,21,Male,27001,High school,Single,Purchased as used,2000,Urban,Used
131452,24,Male,30000.5,High school,Single,Purchased as used,2000,Urban,Used
310674,23,Male,33001,High school,Single,Purchased as used,2000,Urban,Used
163999,21,Male,33001,High school,Single,Purchased as used,2000,Rural,Used
157291,32,Male,34500.5,High school,Single,Purchased as used,2000,Urban,Used
