State,Gender,Year,Name,Frequency
NY,female,2016,Allison,278
NJ,female,2017,Madison,278
NY,male,2017,Lincoln,278
SC,male,2010,Jacob,278
TN,female,2014,Harper,278
TN,male,2014,Aiden,278
TN,male,2016,Michael,278
OH,male,2017,David,278
OH,male,2017,Landon,278
PA,female,2017,Savannah,278
PA,male,2017,Joshua,278
TN,female,2017,Isabella,278
TX,female,2010,Danna,278
TX,female,2010,Katelyn,278
TX,male,2011,Maximiliano,278
TX,male,2012,Marcus,278
WA,male,2012,Lucas,278
WA,male,2012,Wyatt,278
TX,female,2013,Ana,278
TX,male,2013,Manuel,278
WI,male,2014,Noah,278
TX,female,2015,Vivian,278
TX,male,2015,Roberto,278
WA,female,2015,Isabella,278
TX,female,2016,Miranda,278
VA,male,2016,David,278
VA,male,2017,Grayson,278
WA,male,2017,Alexander,278
WI,female,2017,Charlotte,278
AZ,female,2010,Ava,277
AZ,male,2010,Elijah,277
CA,female,2010,Megan,277
AZ,male,2011,Matthew,277
CA,male,2011,Gerardo,277
CO,male,2011,Elijah,277
CA,male,2013,Martin,277
CO,female,2014,Sophia,277
AZ,male,2015,David,277
AZ,male,2015,Isaac,277
CA,female,2015,Khloe,277
CA,female,2015,Quinn,277
CA,female,2016,Aubree,277
CA,male,2016,Thiago,277
IN,male,2012,Wyatt,277
FL,female,2013,Nicole,277
GA,female,2013,Charlotte,277
FL,female,2015,Natalie,277
IN,male,2015,Henry,277
FL,female,2016,Lillian,277
FL,female,2017,Sarah,277
IL,male,2017,Thomas,277
MD,female,2010,Ava,277
MD,male,2010,Aiden,277
MI,female,2014,Ella,277
MA,male,2015,Samuel,277
NC,male,2011,Carter,277
NC,male,2012,Tyler,277
NY,male,2013,Jake,277
NC,male,2014,Isaac,277
NY,male,2016,Brayden,277
NY,male,2016,Jordan,277
NY,male,2017,Luca,277
OH,male,2010,Isaac,277
OH,male,2010,Jonathan,277
PA,female,2012,Leah,277
SC,female,2013,Emma,277
SC,male,2013,James,277
OH,male,2014,Braxton,277
PA,female,2015,Chloe,277
TN,female,2015,Sophia,277
OH,male,2016,Jaxson,277
PA,male,2016,Christian,277
OH,male,2017,Cameron,277
TX,female,2011,Aubree,277
TX,female,2012,London,277
TX,male,2012,Chase,277
TX,male,2012,Derek,277
UT,male,2013,William,277
TX,female,2014,Destiny,277
TX,female,2014,Kendra,277
TX,male,2014,Erick,277
WA,male,2014,Lucas,277
TX,female,2016,Emilia,277
VA,male,2017,Dylan,277
CA,female,2010,Trinity,276
CA,male,2010,Patrick,276
AL,female,2011,Ava,276
CA,male,2011,Patrick,276
CO,female,2011,Isabella,276
CA,female,2012,Izabella,276
CA,female,2013,Julianna,276
AL,male,2014,Elijah,276
CA,female,2014,Mariah,276
CA,male,2015,Cristian,276
CO,male,2015,William,276
GA,male,2010,Thomas,276
IL,female,2011,Lillian,276
IL,male,2011,Adam,276
IL,male,2011,Jordan,276
IL,male,2011,Landon,276
FL,male,2012,Xavier,276
GA,male,2012,Bryson,276
IN,male,2014,Ethan,276
GA,male,2016,Andrew,276
FL,female,2017,Arianna,276
MA,male,2010,Owen,276
MI,male,2012,Dylan,276
MI,male,2012,Evan,276
MA,female,2013,Charlotte,276
MI,male,2013,Matthew,276
MA,male,2014,Anthony,276
MA,male,2015,Henry,276
MO,male,2015,Carter,276
NY,female,2010,Riley,276
NC,female,2012,Harper,276
NC,male,2015,Colton,276
NC,male,2015,Hunter,276
NY,male,2015,Abraham,276
NJ,female,2017,Sofia,276
NY,male,2017,Tyler,276
PA,female,2010,Peyton,276
PA,female,2011,Riley,276
OH,female,2012,Hannah,276
OH,male,2012,Jaxon,276
OH,male,2013,Grayson,276
PA,male,2014,Robert,276
OH,female,2015,Chloe,276
PA,female,2015,Addison,276
PA,male,2017,Thomas,276
TN,male,2017,Oliver,276
TX,female,2011,Valentina,276
TX,female,2012,Stephanie,276
TX,male,2012,Jake,276
VA,male,2012,Anthony,276
WA,female,2012,Abigail,276
TX,male,2013,Mark,276
TX,male,2014,Cristian,276
VA,female,2015,Emily,276
VA,male,2015,Caleb,276
TX,female,2016,Nicole,276
TX,male,2016,Hector,276
TX,male,2016,Ryder,276
VA,male,2016,Owen,276
TX,female,2017,Alyssa,276
WA,male,2017,Daniel,276
AL,male,2011,John,275
AZ,male,2011,Jose,275
AZ,male,2015,Elijah,275
CA,male,2015,Everett,275
CA,male,2016,Dean,275
CA,male,2016,Derek,275
CA,male,2016,Felix,275
CA,female,2017,Amaya,275
CA,female,2017,Brielle,275
CA,male,2017,Weston,275
IL,male,2010,Cameron,275
IN,female,2010,Lillian,275
IL,male,2011,Connor,275
IN,male,2011,Samuel,275
FL,female,2013,Lillian,275
IN,male,2013,Benjamin,275
IN,male,2013,James,275
IN,male,2013,Logan,275
FL,male,2014,Xavier,275
GA,male,2014,Ayden,275
GA,male,2014,Hudson,275
IN,male,2014,Aiden,275
FL,female,2015,Brooklyn,275
IL,female,2016,Nora,275
IL,male,2016,Nicholas,275
IL,male,2017,Levi,275
MI,male,2011,Daniel,275
MN,male,2011,Samuel,275
MD,male,2012,Alexander,275
KY,female,2013,Ava,275
MI,female,2013,Emily,275
MN,male,2013,Owen,275
MI,female,2014,Grace,275
MI,male,2014,Levi,275
MI,male,2015,Hunter,275
MO,male,2015,James,275
KY,male,2017,Noah,275
MA,male,2017,Jack,275
MA,male,2017,Thomas,275
MO,male,2017,Mason,275
NC,male,2011,Isaiah,275
NJ,male,2011,Nathan,275
NY,female,2012,Aaliyah,275
NY,female,2012,Ariana,275
NC,male,2013,Eli,275
NC,male,2014,Ayden,275
NJ,male,2014,Luke,275
NY,female,2014,Skylar,275
NY,female,2015,Allison,275
NY,male,2016,Isaiah,275
TN,male,2010,Samuel,275
OH,male,2011,Blake,275
PA,female,2011,Hannah,275
TN,male,2011,Brayden,275
PA,female,2012,Gabriella,275
OH,male,2014,Ryan,275
PA,male,2014,Jace,275
PA,male,2015,Parker,275
TN,male,2016,Carter,275
PA,male,2017,Hunter,275
TX,female,2010,Alondra,275
WI,male,2010,Owen,275
TX,female,2011,Isabel,275
TX,male,2011,Brian,275
TX,male,2011,Chase,275
VA,male,2011,Lucas,275
WA,male,2011,Andrew,275
TX,male,2012,Erick,275
TX,male,2012,Jaden,275
TX,female,2014,Trinity,275
TX,male,2014,Blake,275
VA,male,2014,Samuel,275
TX,female,2016,Peyton,275
WA,male,2016,Logan,275
WI,female,2016,Ava,275
TX,male,2017,Nicolas,275
CA,female,2010,Itzel,274
CA,male,2010,Colin,274
AZ,male,2011,Christopher,274
CA,female,2011,Fernanda,274
CA,female,2012,Julianna,274
AZ,female,2014,Emily,274
CA,female,2014,Emilia,274
CA,female,2014,Leila,274
CA,female,2014,Miranda,274
CA,male,2014,Cole,274
CA,male,2014,Felix,274
CA,male,2016,Declan,274
CA,male,2016,Jaden,274
CA,female,2017,Melissa,274
CA,female,2017,Vanessa,274
CA,male,2017,Maddox,274
FL,male,2010,Colton,274
IL,female,2010,Alexis,274
IN,male,2010,Owen,274
IN,male,2011,Owen,274
FL,male,2012,Jose,274
FL,male,2012,Nathaniel,274
IL,female,2012,Zoey,274
GA,male,2014,Grayson,274
IL,male,2014,Aaron,274
FL,female,2015,Bella,274
FL,male,2015,Gavin,274
IL,male,2015,Nicholas,274
IN,male,2016,Lincoln,274
KY,male,2012,Jacob,274
MD,male,2012,Aiden,274
MI,female,2012,Chloe,274
LA,male,2014,Liam,274
MI,male,2014,Caleb,274
MI,male,2014,Connor,274
KY,male,2015,Elijah,274
MI,male,2015,Levi,274
MA,female,2016,Ava,274
MA,male,2017,Charles,274
NC,male,2011,Levi,274
NC,female,2013,Ella,274
NC,male,2013,Nathan,274
NY,female,2013,Savannah,274
NC,female,2014,Addison,274
NY,male,2015,Ayden,274
NY,female,2016,Aubrey,274
NC,male,2017,Owen,274
OH,female,2011,Anna,274
PA,male,2012,Austin,274
OH,male,2013,Austin,274
OH,male,2013,Robert,274
PA,male,2013,Jaxon,274
PA,male,2014,Blake,274
PA,female,2015,Hannah,274
PA,female,2015,Riley,274
SC,male,2015,Noah,274
OH,female,2016,Brooklyn,274
PA,female,2016,Lillian,274
PA,male,2016,Colton,274
OH,female,2017,Grace,274
OH,male,2017,Carson,274
OH,male,2017,Nolan,274
TX,male,2011,Emiliano,274
TX,male,2011,Marcus,274
UT,male,2011,Mason,274
WI,male,2011,Alexander,274
TX,female,2012,Miranda,274
TX,male,2012,Abel,274
TX,male,2012,Sergio,274
WI,male,2013,Jackson,274
TX,female,2014,Kinsley,274
TX,female,2015,Bailey,274
TX,female,2015,Reagan,274
TX,female,2016,Reagan,274
TX,male,2016,Israel,274
TX,female,2017,Julia,274
AL,male,2010,Jackson,273
AZ,male,2010,Jesus,273
CA,male,2010,Preston,273
CA,female,2011,Aria,273
CA,female,2012,Gabriela,273
CA,female,2012,Vivian,273
CA,male,2012,Damien,273
CA,male,2012,Devin,273
AZ,female,2014,Ava,273
CA,male,2015,Josue,273
CA,male,2017,Calvin,273
FL,female,2010,Alexa,273
FL,male,2010,Nathaniel,273
IL,female,2010,Ashley,273
IL,female,2010,Hannah,273
GA,male,2011,Bryson,273
GA,male,2012,Tyler,273
IN,male,2012,Aiden,273
IN,male,2013,Ethan,273
FL,female,2014,Bella,273
FL,female,2014,Serenity,273
GA,female,2014,Ella,273
GA,male,2014,Jordan,273
FL,male,2015,Adam,273
FL,female,2016,Stella,273
IL,female,2016,Ella,273
IL,male,2016,Leo,273
IN,male,2016,Carter,273
IL,female,2017,Mila,273
LA,female,2010,Isabella,273
MI,male,2010,John,273
MN,male,2010,Carter,273
MD,male,2013,Benjamin,273
MI,male,2013,Oliver,273
MI,male,2013,Samuel,273
MO,male,2013,James,273
MD,male,2014,Alexander,273
MD,male,2014,Daniel,273
MO,male,2014,Logan,273
KY,male,2015,James,273
MI,male,2015,Landon,273
MO,female,2015,Charlotte,273
MD,male,2016,Jacob,273
MI,female,2016,Mia,273
MA,male,2017,Daniel,273
NC,male,2010,Lucas,273
NC,male,2012,Dylan,273
NC,male,2012,Gavin,273
NC,male,2012,Hunter,273
NC,male,2012,Josiah,273
NJ,female,2012,Gianna,273
NY,female,2013,Camila,273
NC,female,2014,Ella,273
NY,female,2014,Riley,273
NJ,male,2015,Gabriel,273
NJ,male,2015,Nathan,273
NY,male,2016,Mateo,273
NY,female,2017,Stella,273
OH,female,2010,Hailey,273
OH,female,2012,Mia,273
OH,male,2012,Dylan,273
OH,male,2012,Jordan,273
OH,male,2012,Parker,273
OH,male,2013,Nolan,273
PA,female,2013,Natalie,273
TX,female,2010,Rylee,273
VA,male,2010,Lucas,273
WA,female,2010,Elizabeth,273
WA,male,2010,Samuel,273
WI,male,2010,Carter,273
WI,male,2010,William,273
TX,female,2011,Ruby,273
TX,female,2012,Isabel,273
TX,female,2012,Michelle,273
VA,male,2013,Nathan,273
TX,male,2014,Roberto,273
TX,male,2015,Mario,273
WA,female,2015,Mia,273
TX,female,2016,Gianna,273
TX,male,2016,Fernando,273
TX,female,2017,Regina,273
TX,female,2017,Ruby,273
WA,male,2017,Wyatt,273
WI,female,2017,Ava,273
CA,female,2010,Amanda,272
CA,male,2011,Kaden,272
CA,male,2011,Paul,272
CO,male,2011,Alexander,272
CO,male,2011,Jacob,272
CA,female,2013,Leslie,272
CA,male,2013,Cooper,272
CA,male,2014,Raymond,272
CA,female,2015,Kamila,272
CA,male,2015,Edgar,272
CA,male,2015,Raymond,272
AZ,male,2016,Ethan,272
AZ,male,2017,Benjamin,272
CA,female,2017,Mackenzie,272
IL,male,2010,Robert,272
GA,male,2012,Ryan,272
IN,female,2012,Lillian,272
FL,male,2013,Charles,272
FL,female,2014,Nevaeh,272
GA,male,2014,Robert,272
IL,female,2014,Lillian,272
IN,male,2014,Wyatt,272
IL,female,2015,Audrey,272
FL,female,2016,Gianna,272
FL,male,2017,Easton,272
MD,female,2010,Emma,272
MO,male,2010,Samuel,272
MD,male,2011,Liam,272
MD,male,2011,Matthew,272
MI,male,2011,Christian,272
MO,female,2011,Chloe,272
MA,female,2012,Charlotte,272
KY,male,2013,Elijah,272
MI,female,2013,Addison,272
MN,male,2013,Jack,272
LA,male,2014,Noah,272
MD,female,2014,Sophia,272
KY,female,2015,Olivia,272
MN,female,2015,Evelyn,272
MN,male,2016,Jack,272
MA,male,2017,Julian,272
NC,male,2010,Liam,272
NJ,male,2010,Luke,272
NY,male,2011,Patrick,272
NJ,male,2015,Jackson,272
NC,female,2016,Amelia,272
NC,female,2017,Avery,272
NC,male,2017,Joseph,272
NY,male,2017,Isaiah,272
OH,male,2012,Isaiah,272
PA,male,2012,Jordan,272
OH,female,2014,Layla,272
OH,male,2015,Jayden,272
TX,male,2010,Ashton,272
WI,male,2010,Alexander,272
WI,male,2011,Benjamin,272
TX,female,2012,Ana,272
TX,male,2012,Alexis,272
TX,female,2013,Annabelle,272
VA,female,2013,Elizabeth,272
WA,female,2013,Emily,272
WA,male,2014,Samuel,272
TX,female,2015,Julia,272
VA,male,2015,Anthony,272
UT,male,2016,William,272
TX,male,2017,Jameson,272
VA,female,2017,Madison,272
VA,male,2017,Luke,272
CA,female,2012,Autumn,271
CA,female,2012,Sadie,271
CA,female,2012,Sara,271
AZ,female,2014,Abigail,271
AZ,male,2014,Benjamin,271
CA,female,2014,Paisley,271
CA,female,2015,Juliana,271
CO,male,2015,Jackson,271
AZ,male,2017,Logan,271
CA,female,2017,Sadie,271
CO,female,2017,Olivia,271
GA,male,2010,Nicholas,271
IL,female,2010,Anna,271
IN,female,2010,Madison,271
FL,female,2012,Charlotte,271
FL,female,2012,Harper,271
FL,female,2012,Riley,271
GA,male,2012,Eli,271
IL,male,2012,Wyatt,271
FL,male,2013,Nathaniel,271
GA,female,2014,Aubrey,271
GA,female,2014,Mia,271
GA,male,2015,Henry,271
GA,male,2015,Levi,271
IL,male,2016,Caleb,271
IL,male,2016,Connor,271
IL,female,2017,Layla,271
MD,male,2010,David,271
MO,male,2011,Alexander,271
MO,male,2011,Benjamin,271
MN,male,2012,Benjamin,271
MI,male,2013,Levi,271
MI,female,2014,Addison,271
MA,female,2015,Emily,271
KY,female,2016,Ava,271
MA,female,2016,Mia,271
MI,female,2017,Ella,271
NY,male,2010,Josiah,271
NY,male,2010,Tristan,271
NY,female,2012,Allison,271
NJ,male,2013,Sebastian,271
NY,female,2013,Aria,271
NJ,male,2014,Gabriel,271
NY,female,2014,Bella,271
NC,female,2015,Addison,271
NJ,male,2015,Luke,271
NC,male,2016,Bryson,271
NJ,male,2016,Gabriel,271
NC,male,2017,Charles,271
NY,male,2017,Nathaniel,271
OH,female,2010,Nevaeh,271
OH,male,2011,Henry,271
OH,female,2012,Layla,271
OH,male,2012,Braxton,271
OH,male,2012,Christian,271
OH,female,2013,Hannah,271
OH,male,2014,Blake,271
OH,male,2014,Jace,271
SC,male,2016,James,271
OH,male,2017,Daniel,271
TX,male,2010,Jeremy,271
TX,male,2010,Oliver,271
TX,female,2011,Fernanda,271
TX,female,2012,Valentina,271
UT,female,2014,Emma,271
VA,male,2014,Christian,271
TX,female,2015,Giselle,271
TX,female,2015,Stephanie,271
TX,male,2015,Jayce,271
TX,male,2015,Preston,271
TX,male,2016,Ashton,271
TX,male,2016,Omar,271
VA,male,2016,Andrew,271
WA,male,2016,Wyatt,271
TX,male,2017,Kai,271
TX,male,2017,Maddox,271
CA,male,2010,Bryce,270
AZ,male,2011,Andrew,270
AZ,male,2011,Jesus,270
CO,male,2011,William,270
AZ,male,2012,Joshua,270
CA,female,2012,Alexia,270
CA,male,2012,Kaleb,270
CA,female,2013,Diana,270
CA,male,2013,Adan,270
CA,male,2013,Theodore,270
AZ,male,2014,Isaac,270
CA,male,2014,Adan,270
CA,male,2014,Josue,270
CA,female,2015,Juliette,270
CA,male,2015,Sean,270
AZ,male,2016,Aiden,270
CA,female,2016,Annabelle,270
CA,male,2016,Bradley,270
GA,male,2010,Evan,270
FL,male,2011,Nicolas,270
FL,female,2012,Allison,270
IL,male,2012,Jordan,270
FL,male,2013,Jose,270
GA,female,2013,Aubrey,270
IN,female,2014,Amelia,270
IL,male,2015,Levi,270
IN,female,2016,Evelyn,270
IN,male,2017,Logan,270
KY,male,2011,Noah,270
MN,male,2011,Henry,270
MD,male,2012,James,270
MO,male,2012,Benjamin,270
MD,male,2014,Ethan,270
MI,female,2016,Brooklyn,270
MI,female,2016,Grace,270
MO,male,2016,Benjamin,270
MA,male,2017,Ryan,270
NY,male,2010,Austin,270
NC,male,2011,Gavin,270
NC,male,2011,Hunter,270
NY,female,2012,Sara,270
NY,male,2012,Aidan,270
NY,male,2012,Alex,270
NC,male,2013,Ayden,270
NC,female,2014,Charlotte,270
NY,female,2015,Kayla,270
NC,male,2017,Cameron,270
OH,female,2010,Natalie,270
OH,female,2010,Peyton,270
PA,male,2010,Jordan,270
OH,male,2011,Levi,270
OR,female,2011,Sophia,270
SC,male,2011,Mason,270
PA,female,2012,Gianna,270
PA,female,2012,Peyton,270
PA,male,2013,Austin,270
TN,male,2014,Carter,270
OK,female,2015,Emma,270
TX,female,2011,Gabriela,270
TX,male,2011,Iker,270
TX,male,2012,Brian,270
TX,male,2012,Vincent,270
UT,female,2012,Emma,270
TX,female,2013,Michelle,270
TX,male,2014,Jeremy,270
TX,male,2015,Greyson,270
WA,male,2015,Owen,270
TX,female,2016,Ariel,270
TX,female,2016,Everly,270
TX,female,2016,Julia,270
TX,male,2016,Jayce,270
TX,male,2016,Weston,270
UT,female,2016,Emma,270
WA,female,2016,Abigail,270
TX,female,2017,Alexandra,270
TX,male,2017,Fernando,270
TX,male,2017,Jonah,270
TX,male,2017,Justin,270
WA,male,2017,Samuel,270
AL,male,2010,Noah,269
CA,female,2010,Julianna,269
CA,female,2010,Leila,269
AZ,male,2012,Logan,269
CA,female,2013,Miranda,269
CA,male,2013,Cruz,269
CO,male,2013,Jackson,269
CA,male,2014,Roberto,269
CA,female,2015,Cora,269
CA,male,2016,Kayden,269
FL,male,2010,Giovanni,269
IN,male,2010,Carter,269
FL,female,2011,Avery,269
FL,male,2011,Luis,269
IN,female,2011,Abigail,269
IN,male,2012,Benjamin,269
IN,male,2012,Michael,269
IN,male,2013,Andrew,269
IL,female,2014,Zoey,269
FL,male,2015,Tristan,269
IL,male,2015,Connor,269
IN,male,2015,Grayson,269
IN,female,2016,Isabella,269
MI,male,2010,Chase,269
MN,male,2010,Benjamin,269
MO,male,2010,Benjamin,269
MA,male,2011,Nicholas,269
MI,female,2012,Lily,269
MI,male,2012,Samuel,269
MI,male,2013,Luke,269
MN,female,2013,Ava,269
MD,male,2014,Joshua,269
MI,male,2014,Nolan,269
MA,male,2015,Thomas,269
MI,male,2015,Anthony,269
MI,male,2015,Lincoln,269
MI,male,2015,Luke,269
MI,female,2016,Avery,269
MO,male,2017,Jackson,269
NC,female,2010,Natalie,269
NY,female,2010,Evelyn,269
NY,female,2011,Camila,269
NY,female,2011,Katherine,269
NY,male,2012,Kyle,269
NC,female,2013,Chloe,269
NC,male,2013,Wyatt,269
NJ,male,2013,Luke,269
NC,male,2014,Anthony,269
NC,male,2014,Eli,269
NY,male,2014,Theodore,269
NC,female,2015,Chloe,269
NC,male,2015,Jaxon,269
NY,female,2015,Alexandra,269
NY,female,2016,Stella,269
NY,male,2016,Levi,269
NC,male,2017,Bryson,269
NY,female,2017,Zoey,269
PA,male,2010,Aaron,269
SC,female,2010,Isabella,269
SC,male,2012,Elijah,269
TN,male,2012,Joseph,269
OH,female,2013,Lily,269
OH,female,2013,Peyton,269
OH,male,2013,Eli,269
PA,female,2013,Layla,269
TN,male,2013,Levi,269
OH,male,2014,Eli,269
PA,male,2014,Charles,269
PA,male,2014,Eli,269
OH,male,2015,Thomas,269
TN,male,2015,Levi,269
OH,male,2016,Eli,269
PA,female,2016,Nora,269
OH,male,2017,Matthew,269
TX,female,2010,Morgan,269
UT,female,2010,Olivia,269
TX,male,2011,Rylan,269
TX,female,2012,Mackenzie,269
TX,female,2012,Reagan,269
TX,male,2012,Caden,269
TX,male,2012,Emiliano,269
TX,female,2014,Maya,269
TX,male,2014,Leo,269
VA,male,2015,Grayson,269
TX,female,2016,Jocelyn,269
TX,male,2016,Richard,269
VA,male,2016,Dylan,269
TX,female,2017,Jasmine,269
TX,male,2017,Emilio,269
CA,female,2010,Crystal,268
CO,female,2010,Olivia,268
CA,male,2011,Emanuel,268
AZ,male,2012,William,268
CA,male,2012,Jude,268
CA,male,2013,Marco,268
CA,male,2014,Cooper,268
CA,female,2015,Leila,268
CA,male,2015,Cooper,268
AZ,male,2017,Michael,268
CA,female,2017,Selena,268
CO,male,2017,William,268
GA,female,2010,Makayla,268
IL,female,2011,Aubrey,268
GA,male,2012,Isaiah,268
FL,female,2013,Mila,268
GA,female,2013,Harper,268
GA,male,2013,Lucas,268
IL,female,2013,Addison,268
IL,male,2013,Brandon,268
IL,male,2013,Wyatt,268
IL,female,2014,Hannah,268
IL,male,2014,Landon,268
IN,female,2014,Harper,268
IN,male,2015,Michael,268
GA,male,2016,Isaiah,268
GA,male,2016,Levi,268
IN,male,2017,Lucas,268
MI,female,2011,Natalie,268
MI,male,2014,Daniel,268
MI,male,2015,Colton,268
MI,male,2016,Anthony,268
MA,male,2017,Ethan,268
NJ,male,2010,Thomas,268
NY,male,2010,Oliver,268
NY,female,2011,Taylor,268
NY,male,2011,Jeremy,268
NY,female,2012,Alyssa,268
NY,male,2013,Eric,268
NY,male,2013,Steven,268
NC,male,2014,Jaxon,268
NC,female,2015,Ella,268
NY,male,2015,Kayden,268
NC,male,2017,Landon,268
TN,male,2010,Alexander,268
OH,female,2011,Natalie,268
PA,male,2011,Levi,268
PA,male,2012,Eli,268
PA,male,2012,Parker,268
PA,female,2013,Gabriella,268
TN,male,2014,Christopher,268
OH,male,2015,Carson,268
OH,male,2015,Nolan,268
TN,female,2015,Abigail,268
TN,male,2015,Michael,268
PA,male,2016,Charles,268
SC,male,2016,Mason,268
PA,male,2017,Nicholas,268
TX,male,2011,Mark,268
UT,male,2011,William,268
WI,female,2011,Isabella,268
TX,male,2012,Jeremy,268
TX,male,2013,Chase,268
TX,male,2013,Emiliano,268
TX,male,2013,Hayden,268
TX,male,2013,Jude,268
TX,male,2013,Kaiden,268
WA,male,2013,Oliver,268
TX,female,2014,Hadley,268
TX,male,2014,Kingston,268
WA,male,2014,David,268
TX,female,2015,Lauren,268
TX,male,2015,Edward,268
TX,male,2015,Steven,268
TX,female,2016,Leilani,268
TX,male,2016,Harrison,268
VA,male,2016,Christopher,268
TX,male,2017,Omar,268
VA,male,2017,Christopher,268
WI,male,2017,Logan,268
CA,female,2010,Sienna,267
CA,male,2010,Paul,267
AZ,female,2012,Abigail,267
CA,female,2015,Sara,267
CA,female,2016,Julianna,267
CA,female,2017,Jessica,267
CO,male,2017,Noah,267
GA,male,2010,Gavin,267
IL,female,2011,Layla,267
FL,female,2012,Ashley,267
FL,male,2012,Bentley,267
IN,male,2012,Caleb,267
IN,male,2012,Gabriel,267
GA,male,2013,Charles,267
IN,male,2013,Owen,267
GA,female,2014,Avery,267
GA,male,2014,Wyatt,267
IL,male,2015,Hunter,267
FL,female,2016,Alexa,267
IL,male,2016,Aaron,267
FL,female,2017,Elena,267
FL,male,2017,Chase,267
GA,female,2017,Riley,267
IL,female,2017,Ella,267
IL,male,2017,Joshua,267
MI,male,2010,Wyatt,267
MN,female,2010,Abigail,267
KY,male,2012,Noah,267
MI,male,2012,Hunter,267
MN,male,2012,Noah,267
LA,male,2013,Noah,267
MI,male,2014,Cameron,267
MN,female,2015,Ava,267
LA,male,2016,Noah,267
MD,male,2016,Benjamin,267
MD,male,2016,Dylan,267
MO,female,2016,Amelia,267
NC,female,2010,Lillian,267
NJ,male,2011,Tyler,267
NY,female,2011,Sara,267
NY,male,2011,Joel,267
